sample_id,split,label,text_clean,n_words_raw,n_words_clean
11527,train,0,الفيلم عنصري الفيلم عنصري وجهل جعل مريض رجالها سود اساس يضعون وجه ابيض ويسخر فتيات البيض رد فعل مجتمع فيلم يسمى black chicks اثنين لاعب الابيضين يستخدمون ebonics ويرتدي فتيات سود الجحيم ينهار اعتقد جيد سخر البيض الفيلم يمتص,57,39
11528,train,0,ليس دان براون اشترى كتاب بناء مراجع مشتري خاب امل جدا كتاب مليء كثير عنف غموض محتوى قليل,23,18
11529,train,0,ليس صداع صداع نصف مؤلف تصدق قرا كتاب عام لم تنجح الادوية اتناولها قراءة كتاب متاكد شيئا نظامي الغذائي يثير صداع نصف كتاب مضلل ليست صداع صداع نصف ولا معالج فعال بادوية صداع نصف تعلم طريقة طويل صعب والمؤلمة لم يكن قرا كتاب اخر the handache cure تاليف kandel sudderth ادرك انني عانى صداع عنق الرحم ليس صداع نصف تعاني صداع المزمن يومي قرا علاج صداع متاكد نسبة صداع نصف فقد وفر شفاء صداعك ارتياح,113,75
11530,val,0,يا الهي دعها انتهى حسن رسم كتاب اخير لا استطيع انهيه اعتقد سلسلة افضل كتاب واحد صفحة ليس سيئ سلسلة يا الهي خرج,39,23
11531,train,1,تجربة مذهل مزيج رؤية نيكولاس رويج موسيقى تصوير لجني بار جميل اداء جيني aguter المخلل شكل رائع يجمعان اقناع تجربة مذهل لا تنسى فقد مشهد اخير الشقة شخصية agutter التذكر كلمة a e housman a shropshire lad poem xl وضع الفيلم سياق مثالي طرق سريع سعيد حيث ذهب ولا استطيع اعود اخرى تذوق تجربة,63,54
11532,train,1,سيد براون الالبوم جيد جدا اشعر متقطع قليل تاكيد مسار السلسة لا يسعني اقارنها ب غرفة الفينيل اقول انني اشترى الالبوم عام ماضي لكنني اعطى مؤخرا استمعا كامل يبدو موسيقى حديقة نسبة احب,48,33
11533,train,0,راجع عنوانك للحصول ادخال فضلك فظيع جريج اراكي مخرج فظيع اقل لديه موسيقى رائع عليك حقا مشاهدة احد لام شاهد جيل الهوت فوضى لا يزال كلاهما تمتص,41,27
11534,test,1,جلوس استمتع راض جدا عملية شراء اخير لم صنع الصين ايقونة امريكي حقيقي عيب جميع حلق ثلاثينيات قرن عشر ترغب رؤية حلق,34,22
11535,val,0,سوء انتقال مسلم درس لغة الانجليزية اجد ترجمة تنحرف النص اصلي للقران محاولة لتشويه تعاليم القران وتراجعها مكتبة كراهية لا وصي اطلاق,30,22
11536,test,0,بلد خاطئ تبين نسبة للدول اوروبي لم اكن اعرف حاول تشغيل اوه حسن عش تعلم,18,15
11537,train,1,funki porcini love pussycats carwrecks بدا الالبوم ثاني ل funki porcini love pussycats carwrecks purfect الحسي وهي بداية ميمونة مضى groover ومع بدا موسيقى جاز الكيلتر عملي مسح تبدو وكانها مكنسة كهربائي موت واقع يبدو funki يبتعد نعومة بوم سابق اكثر حرصا تقديم عناصر ضوضاء اغنية اخير لديها كثير فعل نقطة ترخيصك طعنات قرن المعدلة استرخاء المضغوطة صوت يبدو يستكشف فكرة صوت carwreck لديه طاقة متزلجة بينما تجول elephantitus فكرة اخرى يعود venus الالبوم سابق يتبنى zeitgeist الفوضوي صغير اخذ مسار محيط نزول خرج الالبوم الوريد النائم الالبوم ليس بمثابة جنس هاتفي الرخام فور الالبوم قدم ملذاته خاصة,145,98
11538,train,1,فيلم رائع نوير الفيلم اكثر عام حديث شكل لا صدق الفيلم نسخ كثير لام جريمة السنوات عشر ماضي خجل ولا مكن القاء لوم تارانتينو والباقي الفيلم رائع بساطة,47,28
11539,train,1,فيتامين للعينين جاف اوصى طبيب عيون ملحق فيتامين للعينين جفاف منتج ممتاز فهو ساعد كثيرا لا مزيد عيون جاف بحث منتج مكان اخر متاجر امازون منتج بحث سعر باسعار معقول اوميغا جيد انخفاض مستوي الكوليسترول اسمع لم تحقق,59,38
11540,train,0,لعبة كلاب اشترى فعل ارنب المتانق كلب صغير لديها واحد واحبت نغمة سعيد لم يغني يبدو وكانه ضوضاء قذر ضوء حقيقي ارسل لعبة مكسور معيب كلب بلدي لن طلب واحد اخرى سانتظر اجد اخر متجر حيوان اليف تمكن تحقق يغني فعل,58,41
11541,train,0,فيديو محدود اطفال محدودون الفيديو يعاني مشكل واجه العديد مقاطع الفيديو طابع مسيحي وهي نقص المواهب شاشة تمثيل ما رام نسبة لمسابقة كنيسة ليس كثيرا لمقطع فيديو تسويقه ممثل مخضرم بيل كوبس موهبة واضح لا لاي شخص اخر الفيلم يطابقه يقترب اتجاه محدود تركيز معظم اللقطات ممثل واحد واحد لا توجد مقاربات ابداع اساسي للغايةالطلقات اضاءة غالبا ما سيئ فيلم منخفض ميزانية للغاية نسبة فان قصة معقول وقديمة طراز تذكيرني بافلام ميكي روني جود جارلاند قديم حيث قرر اطفال تقديم عرض مؤامرة والمواقف ظهر شكل جيد ولا وجد خاطئ شكل خاص الفيلم تشتريها توقع صورة كبير هوليوود,135,97
11542,test,0,vga cable لم نجح نسبة مراجع جيد ولد مفهوم جيد لمنتجات belkin ليس للمناسقة جودة جيد كابل نحيف رايت اول انني لا اتعرف مشكل عمل شكل جيد اتصال بشاشة dell lcd تبلغ بوصة صورة سيئ للغاية ارسل اخرى,56,38
11543,train,0,كثير منتج ليس جودة كافي kierra first cd ممتاز صوت رائع شخص لديه صوت قوي جسم شاب الالبوم جديد خيبة امل تام مشكل سيد شارد لم تجد صوت مميز ولد كثير منتج وضع صوت صوت تفقد موهبة سيد شيرد دقات ضجيج اكثر كلمة مستحثة اعرف كيكي موهبة عظيم لا تخلى الالبوم لا عرض المهارات اعرف لا سعيد شراء يستحق محاولة,88,60
11544,train,0,دقيقة زغب حقا اشياء افضل مكن قيام ساعة دقيقة قرا كتاب قم باشعال فناء الخاص بك واتصل بصديق قديم ناحية اخرى مكن الحصول تصرف سيئ اخراج ضعيف وهو نص مضحك جعل تهز راس مشاهدة روي تقرر,46,36
11545,val,1,فيلم رائع فيلم تعرف صغير جعل حقا اقدر ما فعل الرجال الفيلم لبلدنا حولني wwii aviation الافلام ذهب قلب اود وصي الفيلم لاي شخص نظر عدد الوجوه مالوف مكن اكتشاف,46,30
11546,train,0,اشترى معا وكل معيب اشترى موسم اول ثاني معا وارسلتهما زوجي العراق وكل معيب يبدو تحديثهم تمزيقهم تمزق ليس متاكد تماما لكنني اموال اشترى متجر,44,25
11547,train,1,الموالف رقم لم تستخدمه فترة طويل مفيد تاكيد جعل ضبط مختلف احتاجه لاغاني معين اعزفها والميترينوم يبقيني مسار صحيح,24,19
11548,train,0,رخيص disfuctional garbage نواح مواد منتج وصنعة كلاهما حد بعيد اسوا منتج اشترى amazon تحطم البراغي سهولة بالغ يتم حفر جميع الثقوب موجود خزانة خشبي بابعاد غير صحيح ولا قريب لا توجد تعليمات شركة مصنع مقدمة لم يات خزانة dmi dmi dartboard يشير جانب جوانب منتج غياب كامل للنزاهة اجزاء المصنعين الصينيين ومراقبة جودة الولايات المتحدة امريكي انني اشك جدي اخير موجود لا يغتفل ripoff,94,65
11549,test,1,c mon حصل يبدو هستيريا كلاسيكي عام def leppard رائع عام صدورها مساعدة مشاعر الروك الثمانينات الالبوم وكلمات حلو وايقاعات جذاب وجوقات متناغمة واغاني صخري درجة صلبة اشادة بالهستيريا واحد اعظم الالبومات صنع اطلاق تميز الالبوم بارقى اعمال leppard the popory popular pork some some on me وصاروخ رفع شعر lite lites مفاجئ والهستيريا تنطلق عمود الفقري والحيوان المراوغ نساء رائع سيتركك الالبوم الانطباعلم تكن فرق شعر الثمانينيات مروع ولا تؤخذ def leppard اقل محمل الجد,104,76
